The EGF-LIKE domain of thrombospondin-4 is a key determinant in the development of pain states due to increased excitatory synaptogenesis.,"thrombospondin-4,EGF,EGF-LIKE domain,synaptogenesis,development,voltage,cord,neurons,Intrathecal,EGF,binding,hypersensitivity,epidermal,behavioral,behavioral,development,Blocking,hypersensitivity,TSP4,EGF,TSP4 fragment proteins,growth,development,thrombospondin-4,molar,development,TSP4 determinants,binding,proteins,peptide,EGF,neuropathic pain,EGF-LIKE,proteins,EGF-LIKE,intrathecal,EGF-LIKE,chronic pain,proteins,TSP4,TSP4,calcium,hypersensitivity,behavioral,Up-regulation,EGF,spinal cord,binds,Gabapentin,calcium channel,TSP4,EGF-LIKE,EGF,chronic pain,EGF,synaptogenesis,EGF,behavioral,TSP4,synaptogenesis,spinal cord,TSP4,hypersensitivity,cord,synaptogenesis,EGF,TSP4,EGF-like domain,EGF-LIKE,epidermal growth factor,peptide,EGF",30194282
Maternal Folic Acid Supplementation During Pregnancy Promotes Neurogenesis and Synaptogenesis in Neonatal Rat Offspring.,"Synaptogenesis,Neurogenesis,Rat,Folic Acid,Hippocampal,NSCs,cerebral cortex,neurogenesis,synaptogenesis,NSCs,neural stem cells,neurogenesis,rats,hippocampal,neurogenesis,folate,mating,folate,folate,folate,hippocampus,folate,folate,synaptogenesis,mating,differentiation,folic acid,mating,synaptogenesis,differentiation,synaptogenesis,proliferation,folic acid,neurogenesis,neurogenesis,folic acid,cells,proliferation",30137237
"Synaptogenesis and Myelination in the Nucleus/Tractus Solitarius: Potential Role in Apnea of Prematurity, Congenital Central Hypoventilation, and Sudden Infant Death Syndrome.","Apnea of Prematurity,Synaptogenesis,Nucleus,Congenital Central Hypoventilation,Sudden Infant Death Syndrome,Death,Myelination,Tractus Solitarius,Infant,fetuses,metabolic,infant,death,Synapse formation,maturation,gestation,fetal,tractus solitarius,gestation,nuclei,medulla oblongata,brains,sudden infant death syndrome,nucleus,brainstem,apnea,nucleus,Fetuses,human,metabolic encephalopathies,medullary,nucleus solitarius,tractus solitarius,nucleus solitarius,brain,synaptogenesis,myelination,nucleus,Synaptogenesis,Synapse,brain malformations,synaptic maturation,hypoventilation,nucleus,respiratory center,Synaptophysin,fetuses,nucleus,myelin,movements,gestation,myelination,infant,synaptogenesis,neonatal hypoventilation,nucleus solitarius,death,synaptogenesis,sudden infant death syndrome",26661483
Dopaminergic Co-Regulation of Locomotor Development and Motor Neuron Synaptogenesis is Uncoupled by Hypoxia in Zebrafish.,"Motor Neuron,Hypoxia,Zebrafish,Development,Regulation,Synaptogenesis,spinal cord,motor neuron,birth,hypoxia,dopamine,locomotion,impairment,dopaminergic diencephalospinal tract,axon,motor neuron,synaptogenesis,Hypoxic,brain,synapses,cord,development,zebrafish,development,development,development,DDT,hypoxia,synaptogenesis,DDT,human,hypoxia,swimming behavior,hypoxic,dopaminergic neurons,motor neurons,signaling,hypoxia,complication,synaptic connectivity,premature birth",32001551
Leptin induces hippocampal synaptogenesis via CREB-regulated microRNA-132 suppression of p250GAP.,"CREB,synaptogenesis,Leptin,hippocampal,p250GAP,suppression,neurons,glutamate,expression,depression,hippocampal,targeting,cAMP response element-binding protein,CREB,hypothalamus,leptin receptors,synaptogenesis,p250GAP,Leptin,spine,MAPK,CREB,hippocampal,hippocampal,LepR,dendritic spine,leptin,expression,Erk,synaptogenesis,leptin,LepRs,phosphorylation,CREB,protein,p250GAP,hippocampus,mice,cognition,CREB,leptin,CA1,suppression,p250GAP,formation,CA3,formation,binding,Leptin,synapses,synaptogenesis,spine,transcription,mice,leptin receptor,leptin,Leptin,hippocampal,inhibitor,dendritic spine,Erk,synaptogenesis,Rac1,synaptogenesis,neurons,synaptogenesis,spine,p250GAP,Erk pathway,suppression,Rac1,synaptogenesis,MAPK kinase,transcription,leptin,Mek,expression,signaling pathway,cAMP,hippocampal,CREB,spines,leptin,formation,mice",24877561
Insufficient glutamine synthetase activity during synaptogenesis causes spatial memory impairment in adult mice.,"memory impairment,memory,glutamine synthetase,glutamine synthetase activity,synaptogenesis,mice,protein,glial,synapse development,expressed,astrocytes,neurons,neurotransmission,impairment,CA1,neurotransmission,GFAP,synapses,mice,GS,synaptogenesis,glutamatergic synapse,CA3,GFAP,mice,synaptogenesis,synaptogenesis,hippocampus,expression,synaptogenesis,Gln,glutamate/glutamine,memory,CA3,expression,Gln,glial fibrillary acidic protein,CA1 region,CA3,Gln synthetase,astrocytes",30670758
Synaptogenesis in the Cerebellum of Offspring Born to Diabetic Mothers.,"Cerebellum,Synaptogenesis,development,learning,membrane,women,central nervous system,nervous,localization,behavioral,Synaptophysin,balance,behavioral problems,cerebellum,synapse,movement,learning,protein,humans,maternal diabetes mellitus,Synaptogenesis,synaptogenesis,vesicles,cerebellar cortex,cerebellum,SYP,cerebellum,memory,diabetes in pregnancy,synaptic vesicles,motor coordination,synaptogenesis,brain,diabetes,expression,SYP",29204194
Platycodon grandiflorus Root Extract Improves Learning and Memory by Enhancing Synaptogenesis in Mice Hippocampus.,"Synaptogenesis,Platycodon grandiflorus,Learning,Mice,Memory,Root,Hippocampus,PGE,platycodin D,root,signaling pathway,hippocampus,mice,ERK1,signaling pathway,PG extract,PGE,root,synaptogenesis,root,Platycodon grandiflorus,synaptogenesis,alternation,hippocampal,ERK1/2,ERK1/2,pathway,mice,PGE,ERK1,ERK1/2,spatial learning,ERK1,synaptogenesis,platycodin D,PGE,neurogenesis,root,phosphorylation,memory,root",28737698
Dopamine Burden Triggers Cholesterol Overload Following Disruption of Synaptogenesis in Minimal Hepatic Encephalopathy.,"Synaptogenesis,Dopamine,Hepatic,Hepatic Encephalopathy,Cholesterol,cognitive impairment,DA,CHO,neurons,CREB,inhibition,DA,DA,CHO,DA,hepatic encephalopathy,JNK3,secrete,neurons,cognitive decline,memory,DA,astrocytes,synaptogenesis,Memory,hepatic,CHO,secreted,CHO,memory loss,CHO,CHO,astrocytes,pathway,impairment,astrocytes,CHO,SREBP2,neurons,DA,cholesterol,DA,ERK,media,DA,biosynthesis,pERK,rats,astrocytes,signaling pathway,astrocytes,synthesis,ATVS,secretion,synaptogenesis,Dopamine,DA,dementia,CHO,DA,CHO,CHO,CHO,neurons,atorvastatin,DA,CHO",31078686
Molecular regulation of synaptogenesis during associative learning and memory.,"associative learning,regulation of synaptogenesis,memory,Brain,Synaptogenesis,actin cytoskeleton,pathways,memory,adhesion,cell,pathways,cell adhesion,synapse,cell,cell surface,synaptogenesis,adhesion,pathways,associative learning,signaling,cell-cell signaling,cell,cell,pathways,synaptogenesis,signaling,proteins,cell,cell,synaptogenesis,Memory,cell,synapses,ion channels,cell,astrocytes,cells",25485772
Gabapentin prevents synaptogenesis between sensory and spinal cord neurons induced by thrombospondin-4 acting on pre-synaptic Ca<sub>v</sub> α<sub>2</sub> δ<sub>1</sub> subunits and involving T-type Ca<sup>2+</sup> channels.,"synaptogenesis,cord,spinal cord,Gabapentin,thrombospondin-4,neurons,cord,calcium channel,TSP4,dorsal root ganglia,pathways,synaptogenesis,up-regulation,development,development,voltage,dorsal spinal cord,Nerve,protein,proteins,TSP4,neuropathic pain,synaptogenesis,neuropathic pain,extracellular matrix protein thrombospondin-4,extracellular matrix,development,gabapentin,calcium",29338087
N-glycosylation requirements in neuromuscular synaptogenesis.,"glycosylation,synaptogenesis,MGAT1,secreted,Synapse,neuromuscular junction,UDP-GlcNAc,Null Mgat1 mutants,localization,signaling,signaling,synaptogenesis,Mgat1 mutants,signaling,lectin,classic Discs large 1,Mgat1 mutants,synaptogenesis,glycosylation,synaptogenesis,regulation,presynaptic active zone,gap (MTG) lectin,carbohydrate,glycan,synaptogenesis,giant,glycosylation,N-glycans,development,extracellular,mannoside,condition,NMJ,lectin,synapse,carbohydrates,signaling,Mgat1,glycosylation,Synaptogenesis,regulation,recruitment,differentiation,Glutamate,MGAT1,Neural development,glycosylation,synaptogenesis,retention,synaptogenesis,Mgat1,DLG1",24227656
Severe Intellectual Disability and Enhanced Gamma-Aminobutyric Acidergic Synaptogenesis in a Novel Model of Rare RASopathies.,"Synaptogenesis,Intellectual Disability,behavioral,ERK,Ras-extracellular signal-related kinase,intellectual disability,Ras,Ras,brain,ERK cascade,signaling,ERK,syndromes,extracellular signal-related kinase",27587266
"The role of agrin, Lrp4 and MuSK during dendritic arborization and synaptogenesis in cultured embryonic CNS neurons.","CNS,Lrp4,synaptogenesis,embryonic,agrin,dendritic,MuSK,neurons,Lrp4,proteins,Lrp4,cortical,Transfection,proteins,mice,agrin,MuSK,mice,mice,embryonic,dendrites,MuSK,dendritic branch,synapse,dendritic,branch,Lrp4,inhibitory synapse,Lrp4,synaptogenesis,mouse,CNS,agrin,Lrp4,Neurons,Lrp4,mice,synaptogenesis,MuSK,MuSK,Lrp4,MuSK,inhibitory synapse,Lrp4,neurons,TM-agrin,CNS,MuSK,Lrp4,MuSK,neurons,Lrp4,transfection,cortical,expression,proteins,TM-agrin,Neurons,proteins,dendritic,antibodies,synapse,neurons,agrin,neurons,MuSK,Lrp4,agrin,synapse",30385274
"Long-term primary culture of neurons taken from chick embryo brain: A model to study neural cell biology, synaptogenesis and its dynamic properties.","neurons,neural cell,chick embryo,chick,synaptogenesis,brain,cell,neuronal growth,embryo,glial,synaptogenesis,development,donor",26880162
Bryostatin 1 Promotes Synaptogenesis and Reduces Dendritic Spine Density in Cortical Cultures through a PKC-Dependent Mechanism.,"Dendritic Spine,Synaptogenesis,PKC,Spine,Cortical,memory,learning,neurons,spine,impacted,learning,human,AD,dendritic spine,Alzheimer's disease,nervous,protein,protein kinase C,memory,AD,inhibitors,cortical,cortical,spines,cortical,hippocampal,antidepressant,neurons,natural product,central nervous system,memory,dendritic spines,synaptogenesis,cells,PKC,neural plasticity,ketamine,neurons",32437156
The impacts of diabetes in pregnancy on hippocampal synaptogenesis in rat neonates.,"synaptogenesis,rat,hippocampal,diabetes in pregnancy,vesicles,neurobehavioral problems,rats,rat,P14,mRNA expression,learning,insulin,development,synaptogenesis,STZ,development,down-regulation,Synaptophysin,hippocampal,nervous,Diabetes,gene expression,diabetes in pregnancy,hippocampal,SYP,SYP,expression,SYP,nervous system,synaptogenesis,hippocampus,SYP,membrane,rat,hippocampus,insulin,SYP,protein,maternal diabetes,hippocampus,rigid,neurons,SYP,hippocampal,Streptozotocin,parturition,mRNA,Synaptogenesis,synaptic vesicles,memory,memory,neurons",26794272
"Neurotrophin and FGF Signaling Adapter Proteins, FRS2 and FRS3, Regulate Dentate Granule Cell Maturation and Excitatory Synaptogenesis.","Granule Cell,Neurotrophin,Signaling,Synaptogenesis,FRS3,FGF Signaling Adapter Proteins,FRS2,Proteins,Cell Maturation,brain development,signaling,synaptogenesis,signaling,development,brain,neurogenesis,synaptogenesis,neurotrophin,maturation,photon,FGF Receptor,dendritic,neurotrophin,brain,neurotrophins,proteins,morphogenesis,mutant,hippocampal,DGC,mice,FRS2,dentate gyrus,maturation,FRS proteins,spines,neurotrophins,intracellular,hippocampus,maturation,cells,node,mouse,DGC,growth,FRS3,maturation,granule,Frs2,3-double mutants,DGC",29155277
Foxn4 is a temporal identity factor conferring mid/late-early retinal competence and involved in retinal synaptogenesis.,"synaptogenesis,retinal,Foxn4,retinal,rod,Fox domain TF Foxn4,photoreceptor,photoreceptor,cell,ganglion,retina,neuroblasts,neurons,retina,regulation,embryonic,retinas,tTF,tTF,retinal,cell,tTF,retinal ganglion cells,synaptogenesis,cells,RPCs,cells,RGCs,cells,overexpression,glial cells,retinogenesis,inactivation,Foxn4,Foxn4,cone,retinal,tTF,RPC,glia,tTF Casz1,progenitor cells,tTF Ikzf1,down-regulation,retina,cell type,development,tTF,cells,transcription",32071204
Transplantation of Directly Reprogrammed Human Neural Precursor Cells Following Stroke Promotes Synaptogenesis and Functional Recovery.,"Human,Stroke,Cells,Functional Recovery,Synaptogenesis,stroke,mouse,stroke,cortex,cell,human,precursor cell,functional recovery,synaptophysin,transplant,transplanted,transplants,glial,neuroplasticity,functional recovery,functional recovery,Stroke,stroke,synaptogenesis,cell,ischemic stroke,expression,precursor cell,transplants,Mice,Cell,scarring,brains",30747366
Glia Promote Synaptogenesis through an IQGAP PES-7 in C. elegans.,"IQGAP PES-7,PES,C. elegans,Glia,Synaptogenesis,formation,glial,mutant,neurons,IQGAPs,pes-7,Synapses,astrocyte,IQGAP PES-7,formation,Glia,pes,reach,neurite,glial,PES-7,formation,glia,neurons,formation,Rho GTPase,C. elegans,synaptogenesis,RNAi,PES,nervous system,F-actin,nervous,C. elegans,PES",32101740
Neonatal exposure to 17β-estradiol down-regulates the expression of synaptogenesis related genes in selected brain regions of adult female rats.,"estradiol,expression,rats,brain regions,synaptogenesis,estradiol,POA,pituitary,synaptogenesis,reproductive behavior,rats,cellular,masculinization,brain,hypothalamus,rats,brain regions,expression,estradiol",26409312
Thrombospondin-4 and excitatory synaptogenesis promote spinal sensitization after painful mechanical joint injury.,"joint,Thrombospondin-4,sensitization,synaptogenesis,painful,TSP4,painful,Astrocyte,cord,synaptogenesis,hyperexcitability,tactile allodynia,spinal cord,astrocytic,oligonucleotides,synaptogenesis,spinal cord,painful joint,development,neuropathic pain,synaptogenesis,spinal cord,cord,painful,neuronal receptor,TSP4,development,spinal cord,sensitization,dorsal horn,facet joint,TSP4,release,facet joint,cord,TSP4,TSP4,TSP4,TSP4,joint,facet joint,hyperexcitability,rats,TSP4,dorsal horn,Painful,facet joint,cord,expression,facet joint,transduction,synaptogenesis,synaptogenesis,Blocking,Facet joint,gabapentin,joint,development,thrombospondin-4,TSP4",25483397
"Ontogeny of biochemical, morphological and functional parameters of synaptogenesis in primary cultures of rat hippocampal and cortical neurons.","cortical,rat,hippocampal,Ontogeny,neurons,synaptogenesis,synaptic connectivity,Synaptogenesis,synapses,synaptogenesis,neurodevelopment,synapses,synaptogenesis,neurons,neurotransmission,ontogeny",25757474
Spinogenesis and Synaptogenesis Effects of the Red Seaweed <i>Kappaphycus alvarezii</i> and Its Isolated Cholesterol on Hippocampal Neuron Cultures.,"Synaptogenesis,Neuron,Cholesterol,Kappaphycus alvarezii,Hippocampal,neurons,brain,neuron,neurological disorders,development,cholesterol,filopodia,synapses,memory,EKA,EKA,synaptogenesis,aging,spines,Kappaphycus alvarezii,spine,hippocampal,dendritic,neuron development,brain,formation,effects of <i>Kappaphycus alvarezii</i> ethanolic extract,EKA,neurons",31915637
Neurogranin Expression Is Regulated by Synaptic Activity and Promotes Synaptogenesis in Cultured Hippocampal Neurons.,"Synaptogenesis,Hippocampal,Neurogranin,Expression,Neurons,synthesis,neurons,aging,targeting,expression,protein kinase C,expression,Ng,impaired cognition,excitatory synaptic transmission,dendrites,mRNA,synapses,cognitive deficits,long-term potentiation,Ng,expression,protein,glial cells,Ng,cholesterol,hippocampus,expression,forebrain,cognition,expression,Neurogranin,dendrites,expression,synaptogenesis,calmodulin,protein,neurons,Ng,CaM,cells,bicuculline,binding,NMDA receptors,protein,hippocampal,spines,Ng,CaM,PKC,synaptosome,expression,NMDA",31020616
Cerebellar synaptogenesis is compromised in mouse models of DYT1 dystonia.,"Cerebellar,dystonia,mouse,DYT1,synaptogenesis,DYT1 mouse,contractions,autosomal,cerebellar,torsinA knockout mice (Tor1a+/-),cells,AAA(+) protein torsinA,synaptogenesis,synaptogenesis,human ΔGAG mutant torsinA transgenic mice,fiber,protein,mouse,fiber,dystonia,hMT,muscle contractions,Purkinje cells,muscle,mouse,posturing,cerebellar,synaptogenesis,AAA,movement,DYT1,cerebellum,DYT1,PCs,transgenic mice,human ΔGAG mutant torsinA,synaptic terminals,torsinA,climbing fiber,maturation,torsinA,innervation,torsinA,impaired,movement disorder,CF,torsion,Early-onset torsion dystonia,mice",26183317
A transgenic zebrafish model for in vivo long-term imaging of retinotectal synaptogenesis.,"synaptogenesis,zebrafish,neurons,proteins,retinal ganglion cells,zebrafish,ganglion,synapses,cells,synapses,RGCs,synaptogenesis,synapses,GAL4-Upstream Activating Sequence,GAL4-UAS,protein,compartments,retinal,synaptogenesis,RGCs,zebrafish,expression,label,synapse,brain,synaptophysin,RGCs,synaptogenesis,RGCs,development",30232367
Synaptogenesis Stimulates a Proteasome-Mediated Ribosome Reduction in Axons.,"Proteasome,Axons,Synaptogenesis,Ribosome,motor neurons,ribosomal,synapse formation,proteins,axons,axons,proteins,proteasome,localization,synapse formation,translational,ribosomes,rRNA,growth,ribosome,cellular,synaptogenesis,rat,maturation,Ribosomes,neurons,neurons,autophagy,synapse,trafficked,ubiquitin,rat brain,ribosome,ribosome,axons,synapse",31340150
Albumin induces excitatory synaptogenesis through astrocytic TGF-β/ALK5 signaling in a model of acquired epilepsy following blood-brain barrier dysfunction.,"Albumin,synaptogenesis,TGF-β,epilepsy,astrocytic,signaling,ALK5,blood,blood-brain barrier,complication,seizure,synaptogenesis,ALK5,synaptogenesis,albumin,epilepsy,TGF-β,growth,astrocytes,pathway,brain tissue,blood,signaling,pathway,blood-brain barrier,Seizures,astrocyte,astrocytic,TGF-β,inflammatory responses,brain,inhibitor,seizures,brain,TGF-β,astrocytic,ALK5,development,epilepsy,TGF-β,serum,seizures,synaptogenesis,seizures,transforming growth factor beta",25836421
Activity-Dependent Inhibitory Synaptogenesis in Cerebellar Cultures.,"Synaptogenesis,Cerebellar,antibody,synaptogenesis,mice,antibody activation,synapses,synaptogenesis,discharges,synapses,TrkB receptors,cerebellar,synapses,TrkB receptor,antibodies,Purkinje cell,development,synaptogenesis,cerebellar,cell,cell,TrkC receptor,synaptogenesis,receptor ligand,blocking,TrkB receptors,neurotrophins,Purkinje cell",29765842
Dipeptide Mimetic of the BDNF GSB-106 with Antidepressant-Like Activity Stimulates Synaptogenesis.,"Antidepressant,BDNF GSB,Dipeptide,Synaptogenesis,synaptogenesis,Dipeptide,stimulation of neurogenesis,synaptogenesis,neurogenesis,mice,bis,brain,L-seryl,hybridization,L-lysine,synaptophysin,TrkB,antidepressant,synaptogenesis,antidepressant,ERK,AKT",30168066
"MIR137 schizophrenia-associated locus controls synaptic function by regulating synaptogenesis, synapse maturation and synaptic transmission.","synapse maturation,synaptogenesis,schizophrenia,synaptic transmission,synapse,vesicle,synaptic transmission,mouse,Cplx1,synaptogenesis,mouse,overexpression,synaptogenesis,release,hippocampal,overexpression,schizophrenia,overexpression,expression,synapse,overexpression,vesicle docking,miR,schizophrenia,overexpression,brain,neurons,cellular,neurons,release,miR-137,expression,mouse hippocampus,Syt1,docking,synapse formation,synaptogenesis,hippocampus,expression,protein,protein,synaptic vesicle,mouse,expression,synapse,synapses,human,miR-137,hippocampal,synaptic transmission,synaptic transmission,expression",29635364
Matrix Metalloproteinase 9 and Osteopontin Interact to Support Synaptogenesis in the Olfactory Bulb after Mild Traumatic Brain Injury.,"Osteopontin,Olfactory Bulb,Synaptogenesis,Olfactory,Brain,Matrix Metalloproteinase 9,MMP9,olfactory bulb,MMP9,Olfactory receptor,OPN receptor,MMP9,OB MMP9,Olfactory,olfactory,reinnervation,MMP9,MMP9,MMP9,brain,MMP9,MMP9,OPN,protein,nervous,CNS,brain,MMP9,cell,OPN,OB,OB MMP9,protein expression,axons,peptide,cell signaling,OB,OB,mice,axons,degenerated,matrix metalloproteinase [MMP]2,mice,axons,MMP9,reinnervation,OPN,olfactory,olfactory,midline,OMP,axons,Olfactory,OB,OPN,OB,central nervous system,OPN,synaptogenesis,neurons,axon,OMP,OPN,Olfactory marker protein,MMP,axon,OB,osteopontin",30444175
Zika Virus Impairs Neurogenesis and Synaptogenesis Pathways in Human Neural Stem Cells and Neurons.,"Neurons,Synaptogenesis,Pathways,Human,Zika Virus,Neural Stem Cells,Cells,Neurogenesis,signaling,neurons,cell,impairment,adaptation,ZIKV,congenital malformations,ZIKV,embryonic development,neuronal cell death,differentiated,pathways,Syndrome,NPC,ZIKV,pathways,microcephaly,cell death,infection,neuroprogenitor cells,cell,neurogenesis,NPC,development,human,Zika virus,embryonic,neurons,ZIKV,pluripotent stem cells,synaptogenesis,CNS,human,cells,cells",30949028
